id,target
316597,7.5054626
316601,7.45423
316602,8.087299
316610,7.456168
316611,8.074803
316615,7.3716655
316616,7.565363
316617,7.495417
316619,7.2063303
316622,7.620283
316624,7.481188
316625,7.05806
316627,7.887827
316628,8.164734
316631,7.2211194
316632,7.2000194
316641,7.4349174
316645,7.3136287
316646,7.051668
316648,7.3492417
316653,7.1494813
316655,6.934578
316656,7.2457557
316658,7.7846074
316659,8.297833
316662,7.597997
316664,7.7118616
316666,7.2724624
316667,7.610543
316669,7.409738
316670,6.9765973
316671,7.3717456
316672,6.7532644
316675,7.680168
316677,6.9526896
316684,7.888678
316686,7.162973
316687,7.0257425
316693,7.264222
316702,7.6453133
316704,6.4026203
316706,7.304633
316707,7.0612545
316711,7.8634205
316712,7.343011
316714,7.351007
316722,7.6296515
316725,7.3439145
316726,7.7591968
316730,7.9987965
316733,7.396725
316735,8.315507
316736,7.365555
316739,7.317599
316742,7.788726
316746,7.296978
316747,7.446882
316748,7.2179766
316750,8.069368
316752,7.5613384
316754,8.169822
316757,7.5031075
316759,7.8048935
316760,7.8069057
316761,7.018105
316765,7.2977386
316766,8.013833
316767,6.6762342
316770,7.6419487
316772,7.5560966
316773,7.058179
316774,7.6582713
316775,7.340057
316776,7.251886
316777,7.5647864
316778,7.5763226
316781,7.221356
316782,7.5256405
316785,7.348609
316794,7.0317807
316795,7.7649794
316798,7.7389755
316799,7.111198
316802,7.7094646
316804,7.366772
316805,7.2175813
316810,7.9938865
316811,7.81198
316818,7.4394016
316822,7.542672
316824,7.5135136
316827,7.3719416
316829,7.474382
316830,7.200509
316832,6.815454
316833,7.102127
316834,7.7070723
316835,7.388009
316838,7.999853
316842,7.8064504
316843,7.1029944
316844,7.447833
316845,7.631208
316846,7.689184
316847,7.3362913
316849,7.0952945
316850,7.5739646
316851,7.3752494
316852,7.4193063
316855,7.5337405
316860,7.0461674
316862,7.83558
316864,7.150796
316865,7.3126945
316866,7.373703
316867,7.4765162
316868,7.709198
316878,7.552679
316882,7.650332
316884,7.699065
316887,7.365333
316892,7.1378913
316893,7.5283284
316895,7.5152063
316897,7.731377
316902,7.585542
316903,6.6604924
316907,7.3796043
316913,7.4328413
316914,7.1043673
316915,7.224296
316920,7.6034727
316927,7.5580225
316930,7.713994
316931,7.8666263
316934,7.11599
316935,7.119085
316936,7.700846
316941,7.4601336
316948,7.5326834
316949,7.668587
316954,7.4491305
316955,7.769805
316956,7.3282533
316959,7.0544624
316962,6.917159
316965,7.160853
316966,7.184748
316967,7.192494
316968,7.6506367
316969,7.496041
316973,8.266413
316980,7.0624824
316982,7.1440406
316990,7.069447
316993,7.805285
316995,7.51222
316998,7.387474
317001,7.5093584
317002,7.234071
317003,6.8248267
317004,7.7463346
317005,7.586807
317006,7.541712
317007,7.327609
317008,7.2467275
317012,7.8063188
317014,7.216681
317019,7.114865
317024,7.435844
317028,7.3137617
317030,7.253472
317031,7.060258
317033,8.030281
317037,7.081081
317040,8.0657835
317042,7.778334
317043,7.3856916
317044,7.5780625
317050,7.412693
317054,7.012572
317058,7.5284166
317061,7.252251
317066,7.1864414
317068,7.7674356
317070,7.436318
317071,7.7839494
317079,7.5333576
317082,7.261722
317085,7.599411
317086,8.261475
317088,7.1735706
317092,7.9950314
317094,7.1986127
317096,7.155038
317098,7.420751
317099,7.708273
317100,7.2298098
317101,7.248511
317102,7.1557884
317103,7.0654554
317104,7.2837515
317105,7.3182817
317107,7.3505177
317112,7.668245
317117,7.59979
317118,7.421031
317121,7.384788
317127,7.249967
317132,7.7584033
317133,7.1899714
317137,7.5843315
317143,7.55888
317144,7.6258426
317148,7.711046
317149,7.422854
317150,7.2683325
317151,7.0237174
317154,7.7011666
317155,7.4779997
317156,7.4552994
317157,7.8116307
317159,7.5402646
317163,7.8533845
317165,7.4143915
317168,7.6159687
317170,7.4897604
317171,7.308736
317173,7.259948
317174,6.9241147
317177,7.287522
317183,7.747682
317185,7.6165233
317186,7.4325457
317187,7.382186
317190,7.4536676
317192,7.7123733
317194,7.2921996
317196,7.6905828
317200,7.21404
317201,7.6249
317202,7.245004
317205,7.4139385
317207,7.8252544
317210,7.270007
317211,7.884986
317213,7.6261125
317216,7.56709
317219,7.281876
317220,7.6147437
317223,7.598602
317225,6.902517
317229,7.252143
317232,7.5347085
317236,7.2610745
317237,7.4251337
317238,7.5084
317240,7.123197
317243,7.642906
317244,6.7904515
317245,7.334677
317246,7.1209884
317247,7.771256
317250,7.5090404
317251,7.3995857
317253,7.611275
317255,7.1276684
317257,7.5247355
317259,7.551361
317260,7.498289
317263,7.411886
317269,8.140875
317271,6.7976418
317275,7.4671135
317279,7.714616
317280,7.6100173
317281,7.3680515
317282,7.4906864
317286,7.4312716
317287,7.514589
317289,7.596203
317290,7.5515804
317293,7.5873265
317295,7.4505677
317297,7.8751235
317299,7.349396
317301,7.73041
317302,7.66894
317304,7.4608283
317305,7.2937145
317307,7.231865
317311,7.8393736
317317,7.2356863
317320,7.5444393
317322,7.7697687
317323,6.7983456
317324,7.3564534
317328,7.264958
317331,7.3702617
317339,7.12555
317340,7.465857
317341,7.592128
317343,7.6353483
317344,7.7344947
317346,7.8845196
317347,7.539237
317348,7.45728
317350,7.63717
317352,7.7344403
317356,7.413571
317359,7.7586603
317361,7.4394965
317362,7.1234226
317363,7.2016187
317364,7.692465
317370,7.427514
317371,7.8712387
317373,7.1142273
317374,7.318052
317375,7.5564184
317376,7.189099
317377,7.443522
317380,7.3527856
317382,7.595256
317394,7.19262
317402,7.80769
317403,6.938977
317405,7.3519964
317408,7.7538
317409,7.5062556
317411,7.354547
317412,7.6596274
317414,7.1207695
317419,7.238599
317422,7.2537007
317423,6.928116
317426,7.473719
317428,7.5334163
317435,7.9101
317436,7.2515197
317438,7.376751
317442,7.3913026
317443,7.7599707
317446,7.5679936
317447,7.65382
317450,7.7667456
317452,7.8395233
317454,7.378293
317456,7.634084
317457,7.805879
317459,7.5204816
317464,7.7167597
317467,7.585162
317469,6.875136
317473,7.336071
317474,8.33215
317476,7.204634
317477,7.605465
317481,7.6814947
317486,8.029282
317490,7.14501
317492,7.56312
317493,7.6870046
317499,7.32961
317500,7.1968813
317503,7.5631213
317506,7.681062
317507,7.4303994
317508,7.3026958
317512,7.762736
317514,7.140405
317515,8.088758
317516,7.341135
317517,7.571691
317518,7.3086147
317519,7.76779
317521,7.270557
317525,7.2494144
317526,7.3198013
317527,7.4454956
317528,7.5648537
317529,7.550972
317532,7.171246
317533,7.3429685
317535,7.4953403
317538,7.6221414
317539,7.1543217
317540,7.3681664
317541,7.2921014
317551,7.1084795
317554,7.1747656
317555,7.5970006
317557,7.5792303
317558,7.4346967
317567,8.332535
317573,7.691283
317580,6.8542056
317581,8.138392
317588,7.402651
317589,7.550893
317590,7.560016
317593,7.7328825
317599,7.606461
317600,6.879118
317601,7.112619
317602,7.577311
317603,7.79278
317604,7.4301867
317607,7.450692
317609,7.5108643
317610,7.389602
317614,7.4387794
317615,7.290485
317616,7.4606266
317617,7.7063046
317620,7.8253417
317627,7.474224
317630,7.4430985
317634,7.0001144
317637,7.814708
317638,8.223307
317642,7.510196
317645,7.3674307
317647,7.0248194
317648,7.9548697
317649,7.626854
317651,7.0675983
317653,7.2601876
317654,6.685136
317655,7.77368
317660,7.5605116
317661,7.3995175
317664,7.515366
317665,7.062923
317672,7.640967
317674,7.500613
317675,7.215591
317676,7.672042
317677,7.1167645
317680,7.4526067
317683,7.8263125
317685,7.617767
317686,7.4666014
317688,7.254805
317693,7.7868977
317696,7.3494616
317698,7.3523493
317699,7.7062874
317704,7.398808
317705,7.439648
317706,7.39327
317709,7.550523
317711,7.649302
317713,7.503023
317715,7.7462406
317717,7.7756906
317718,7.871304
317721,7.265291
317724,7.701253
317727,7.6345453
317728,7.471624
317730,7.3539953
317738,7.542124
317739,7.07588
317741,7.533084
317744,7.235431
317749,7.4232593
317754,7.647875
317755,7.559782
317757,7.786781
317758,7.641258
317761,7.7627516
317765,7.4776325
317766,7.604974
317769,7.7303896
317770,7.7379837
317771,7.4460325
317775,6.8923135
317779,7.7154784
317783,7.6299787
317786,7.8019214
317788,7.1424804
317790,8.162544
317791,6.9895797
317792,7.1008635
317794,7.1550956
317796,7.259905
317799,7.880211
317803,7.619663
317805,7.5856028
317806,7.525613
317809,7.1867766
317812,7.29943
317817,7.859155
317818,7.4529285
317822,7.426285
317823,7.2611265
317825,7.161198
317832,7.6167817
317833,7.8810396
317835,6.8582535
317841,7.6758685
317844,7.4576745
317849,7.2933345
317850,7.157587
317851,7.488658
317852,7.3418016
317853,7.3499737
317854,7.369674
317857,7.25244
317858,7.2300887
317862,7.6420045
317863,7.5238204
317864,7.5847735
317867,7.5659637
317869,7.4875445
317870,7.43414
317871,7.2148976
317877,8.028554
317884,8.176897
317885,7.603121
317887,7.6481714
317888,7.6561747
317891,7.1510253
317893,7.8277044
317894,7.1777697
317897,7.203874
317898,7.8596272
317902,7.445395
317904,6.8795457
317905,7.3414044
317906,7.2456837
317911,6.9053283
317915,7.527766
317917,7.2953963
317922,7.2518387
317925,6.910901
317926,7.5757976
317933,7.1896243
317941,7.6086054
317943,7.3335843
317944,7.0680356
317946,8.15639
317949,7.4961796
317953,6.8505735
317954,7.0481963
317956,7.3630366
317961,7.326567
317964,6.873724
317966,7.588437
317971,8.055982
317972,6.9274454
317974,7.2750854
317976,7.238246
317977,7.400521
317983,7.390708
317987,7.2623186
317988,7.7654533
317992,7.2987313
317993,7.337777
317994,7.6544523
317995,6.9974976
317998,7.7890496
317999,7.314828
318007,7.3866744
318009,7.471512
318013,7.1221666
318018,7.435402
318020,7.4731793
318022,7.6879277
318025,7.1169353
318026,7.2046556
318027,7.4520946
318030,7.530731
318036,7.5254965
318037,6.922019
318038,7.745982
318040,7.2955008
318043,6.674852
318047,7.1547513
318052,7.280378
318061,8.080782
318062,7.0791645
318063,7.9680448
318065,7.7897544
318067,7.685133
318068,7.400919
318072,6.998612
318073,7.1771917
318079,7.23452
318082,6.99823
318087,7.9465446
318092,6.9865355
318095,7.7399316
318098,7.3704033
318102,7.8963385
318105,7.574612
318107,7.6009545
318110,7.210923
318112,7.327017
318113,7.7402782
318116,7.340904
318117,7.3024626
318119,7.43361
318121,7.5207047
318124,7.1772957
318128,7.5844197
318129,7.406432
318131,7.6823044
318132,7.650883
318135,7.083663
318136,6.8810062
318141,7.304726
318143,7.540329
318145,7.4620886
318150,7.265664
318151,7.6809745
318152,6.8879313
318153,7.554341
318154,7.4773293
318155,7.379335
318156,7.368762
318161,7.4468923
318167,7.48886
318169,7.2833867
318170,7.9654474
318173,7.5879836
318174,7.6434126
318175,7.586016
318180,7.324578
318181,7.4011374
318185,7.100355
318186,7.833119
318187,7.890381
318195,7.225085
318196,7.3763933
318199,7.998651
318206,7.6626616
318213,7.689197
318214,7.2134633
318218,7.04854
318224,7.13493
318225,7.630491
318226,7.3454
318227,7.4990973
318228,7.7135544
318229,7.6851687
318231,7.3128753
318232,7.1226954
318233,7.5749726
318238,7.8252006
318244,7.6800165
318247,7.555406
318248,6.934298
318252,7.5768585
318256,8.079382
318257,7.554219
318258,7.569148
318259,7.381211
318264,7.462026
318267,7.6712446
318268,7.8645687
318274,7.7286534
318275,6.94561
318280,6.9992123
318281,7.5352006
318287,7.363784
318288,7.752086
318294,7.467495
318295,7.9046636
318297,7.953401
318299,7.216059
318305,7.3815374
318306,7.35301
318311,7.5613165
318316,7.968365
318317,7.65711
318321,7.7505445
318322,7.262194
318325,7.2457857
318327,7.548825
318328,7.568878
318331,7.662449
318332,7.571156
318334,7.051933
318335,7.5234714
318340,7.096332
318341,7.5028796
318342,7.551457
318343,7.722312
318344,7.793461
318346,7.7275085
318354,7.166816
318355,7.577663
318356,7.051411
318357,7.571651
318359,7.363268
318362,7.541533
318366,6.829039
318368,7.6290183
318369,7.7869477
318370,7.026479
318373,7.536197
318375,7.4338603
318380,7.4665437
318385,8.042307
318392,8.011577
318393,7.1146913
318396,7.529026
318397,7.2177186
318398,6.8720675
318402,7.4512544
318408,7.5508347
318409,7.2232313
318413,7.4198494
318415,7.3275237
318417,7.4114227
318420,7.3885584
318428,7.726903
318429,7.6392617
318431,6.7015495
318433,7.19207
318435,7.2009044
318438,7.13927
318443,7.4999094
318448,7.86888
318454,7.274392
318458,7.6575003
318461,7.441342
318462,7.2577305
318463,7.5492043
318465,7.272287
318473,7.8480024
318476,7.640459
318482,7.407018
318490,7.463284
318491,7.2668986
318493,7.490803
318497,7.4983277
318503,7.5597267
318509,7.32094
318511,7.899048
318513,7.1732554
318516,8.348278
318519,7.0338984
318520,7.873916
318527,6.7991843
318529,7.131317
318532,7.640404
318534,7.67799
318537,6.921455
318538,7.565453
318541,7.869257
318543,7.565354
318544,7.5225387
318545,7.6522546
318551,7.7412605
318553,6.941841
318554,7.456514
318555,7.581096
318558,7.881604
318563,7.1129375
318564,7.291494
318565,7.3995304
318568,7.437115
318570,7.7060666
318572,7.5175357
318573,6.811167
318575,7.5964355
318577,7.2124987
318578,7.579864
318579,7.8096766
318587,7.1902623
318588,7.420736
318592,7.2804027
318595,7.2669134
318597,7.7958417
318598,7.9228973
318599,7.4839325
318600,7.4288254
318602,7.6897597
318604,7.8688383
318610,7.1379805
318611,7.3140345
318614,7.620132
318619,7.689855
318625,8.058035
318631,7.5321565
318632,7.410327
318635,7.3349037
318637,7.0467057
318638,7.2741513
318641,7.544883
318642,7.712375
318643,7.351348
318645,7.5281334
318648,7.762783
318649,7.4923463
318650,7.572217
318655,7.7821164
318657,7.275239
318659,7.3723726
318662,7.2712417
318664,7.41494
318666,7.5698423
318670,7.5806203
318672,7.3004246
318677,7.2529488
318680,7.168535
318684,7.7431283
318685,7.2074623
318686,6.464788
318689,7.4071627
318692,7.4121947
318696,7.862449
318698,7.199605
318699,7.672793
318700,7.717667
318701,7.734472
318703,7.4117537
318705,7.5501094
318707,7.737091
318708,7.348847
318710,7.4539027
318711,7.1885004
318717,7.787809
318719,7.5146146
318721,7.6473536
318723,7.3164563
318724,7.30478
318725,7.3045416
318726,7.3382726
318727,7.4110403
318735,7.483935
318736,8.055178
318739,7.5845747
318742,7.5107994
318744,7.3480496
318746,7.222367
318751,7.269132
318752,8.034618
318753,7.220352
318754,6.8447876
318756,7.0248246
318758,7.716049
318759,7.253969
318762,7.6970916
318768,7.568209
318769,7.751311
318773,7.6026044
318774,7.8321266
318779,7.427545
318781,7.2663164
318782,7.292901
318783,7.9811354
318784,7.690416
318789,7.652252
318790,7.393266
318792,7.0484176
318793,6.928295
318795,7.45214
318800,7.1620145
318801,7.0152793
318802,7.341291
318803,7.2781787
318804,7.9741707
318805,7.392422
318806,7.2087445
318807,7.865698
318808,7.3604527
318810,7.2968493
318811,7.3724537
318820,7.863164
318822,7.3829765
318823,7.348519
318826,7.048452
318828,7.7745037
318830,7.89366
318831,7.3246756
318833,6.727806
318835,7.5181255
318838,7.354512
318840,7.685521
318841,7.5126276
318844,7.100017
318845,7.2156744
318846,7.4547505
318850,7.563079
318851,7.476992
318853,7.178491
318854,7.7140474
318855,7.5978603
318856,7.990158
318861,10.86114
318863,7.123341
318865,7.5940976
318866,6.842807
318868,7.459806
318871,7.6961927
318878,6.9076767
318879,7.3926497
318881,7.7787905
318889,7.252747
318890,6.7963924
318891,7.4518867
318894,7.380025
318899,7.461241
318900,8.04864
318908,7.102795
318909,7.675878
318921,8.370258
318922,7.6191587
318924,7.0130816
318928,7.1018295
318930,7.1726203
318932,7.272687
318935,7.8485913
318940,7.3012943
318941,7.118129
318948,7.368437
318950,7.235775
318953,7.5250936
318954,7.590197
318955,7.5029383
318956,7.529753
318963,7.1855927
318964,7.286571
318968,7.113222
318971,7.6299567
318975,7.50108
318976,7.7181773
318977,7.3646846
318981,7.5099726
318983,7.7061214
318985,7.3274198
318986,7.193888
318988,7.5372167
318989,7.29521
318990,7.555584
318993,7.015406
318995,7.9693127
318996,7.549492
318997,7.205245
318998,7.9035707
319000,7.646834
319005,7.334495
319006,7.2639384
319007,7.6729784
319008,7.372544
319011,7.4005156
319014,6.9351063
319017,7.874316
319020,7.7392797
319021,7.4426823
319022,7.2476964
319028,7.4851074
319031,7.305403
319033,7.27136
319036,7.622953
319037,7.319813
319038,7.4904957
319041,6.9069805
319044,7.421823
319049,6.9610987
319050,7.2973075
319051,7.367062
319057,6.880409
319064,7.7615805
319065,7.1314387
319067,7.304077
319069,7.120257
319073,7.1552477
319075,7.5954614
319078,6.9064884
319079,7.606003
319080,6.963889
319084,6.973157
319085,7.4067006
319087,7.5885873
319091,7.7037344
319093,7.510296
319094,7.3586793
319101,7.6624694
319102,7.3452377
319105,7.2162423
319106,7.4509797
319107,7.115892
319111,6.945159
319112,7.222969
319116,7.885305
319121,7.210994
319122,6.5169706
319123,7.527162
319124,7.468257
319127,7.477108
319131,7.6533165
319136,7.4388146
319138,7.0621552
319139,7.151935
319144,7.231563
319145,7.6794
319146,7.93379
319147,7.3619943
319148,7.0822725
319159,7.461315
319163,6.589761
319164,8.14862
319168,8.352101
319174,7.4530287
319175,7.224462
319177,7.383836
319180,6.3551655
319183,7.6090617
319184,7.2929797
319185,7.6419744
319186,7.1184306
319187,7.300508
319189,7.3030267
319192,7.561743
319196,7.2067375
319199,7.6003137
319203,7.8426647
319205,7.0756598
319206,7.445804
319207,7.616681
319208,7.08252
319209,8.014875
319210,7.028855
319211,7.517974
319213,7.60777
319216,7.6166177
319218,7.8690877
319221,7.343211
319222,7.227169
319225,7.743539
319226,7.36217
319228,7.5532537
319231,7.178423
319232,7.2578917
319233,7.358188
319234,7.5208025
319235,7.6345425
319239,7.8887315
319241,7.749937
319242,8.037298
319244,7.0613775
319245,7.1962733
319247,7.1819315
319254,7.8419337
319258,7.7705917
319260,7.483243
319261,7.6015983
319262,7.5346766
319277,7.541265
319279,7.451346
319283,7.4363823
319286,7.4795694
319288,7.4086943
319291,7.1648397
319295,7.2282567
319297,7.060312
319299,7.9147024
319303,7.602459
319304,7.275385
319307,7.559254
319309,7.6203437
319310,6.9559927
319316,6.6820564
319317,7.2714944
319318,7.4526224
319319,7.3426657
319322,7.624303
319323,7.8237157
319328,7.2691145
319329,7.439914
319331,7.2523518
319333,7.810772
319335,7.2843447
319336,7.4067163
319339,7.2693057
319340,7.367263
319341,7.4207664
319342,7.591628
319347,7.2999043
319350,7.246406
319351,7.3190694
319353,6.9519396
319359,7.821029
319363,7.417566
319364,7.5750127
319367,7.3713565
319368,7.0910163
319369,7.4811873
319370,7.5150943
319375,7.504055
319380,7.3033495
319382,7.7369375
319387,7.530582
319388,7.497693
319392,7.6397524
319393,7.284671
319395,7.317357
319396,7.5336914
319398,7.7872057
319399,7.6709642
319401,6.860959
319411,7.2425804
319414,7.5212536
319415,7.2605376
319419,7.442068
319421,7.5722117
319422,7.775577
319424,7.4038644
319427,7.5623636
319428,7.42977
319429,7.575861
319434,7.6472774
319436,7.1876473
319443,7.7180195
319444,7.864621
319448,7.175685
319450,7.3787723
319451,7.3755984
319454,7.2827015
319458,7.195889
319459,7.6894846
319461,7.913296
319463,7.594215
319465,7.6927776
319467,7.156072
319471,7.7305417
319472,7.3092623
319473,7.706586
319476,7.596521
319478,7.224007
319483,7.137001
319491,7.210329
319492,7.552558
319494,7.24207
319499,7.184099
319501,7.5857944
319502,7.667397
319504,7.3499565
319505,7.40288
319506,7.2938547
319511,7.753566
319513,7.6149387
319515,7.169319
319518,7.497251
319522,7.5481734
319523,8.178014
319524,7.4128356
319528,7.28881
319529,7.186696
319531,7.591358
319532,7.430014
319533,7.1313257
319534,6.842669
319535,7.743929
319536,7.2658377
319539,7.265636
319542,7.5977597
319547,7.485748
319548,7.381449
319549,7.5944
319551,7.395664
319552,7.664286
319554,7.080375
319555,7.38939
319556,7.7250237
319560,7.2836103
319563,7.76431
319566,7.1273394
319569,7.5316625
319570,7.4143853
319573,7.515294
319574,7.38258
319578,7.5202546
319579,7.8060856
319580,7.6339126
319582,7.6038065
319584,7.4091787
319585,7.7085648
319587,7.1413155
319590,6.8679104
319595,7.5976562
319598,8.208115
319599,6.7450833
319601,7.327489
319602,7.3968315
319603,7.6600738
319604,7.6217384
319606,7.4917684
319608,7.273141
319609,6.911661
319613,8.046959
319614,7.425111
319618,7.683238
319619,7.447377
319620,6.832863
319622,7.3907876
319624,7.2345405
319626,7.528255
319628,7.420772
319632,6.600428
319638,7.6598263
319641,7.1681504
319644,7.1289563
319645,7.4377637
319646,7.140868
319648,6.861642
319649,7.8855734
319652,7.5291944
319653,7.694631
319655,8.041564
319657,7.5716443
319660,7.3681736
319665,7.514341
319667,7.735729
319669,7.59909
319670,8.100095
319673,7.289049
319674,6.93802
319675,7.710957
319676,7.3705144
319680,7.077463
319683,7.9394526
319684,7.265668
319690,7.2114496
319692,7.6905355
319694,7.458571
319695,7.8570657
319696,7.6805215
319701,7.5300574
319702,7.537703
319703,7.365191
319705,7.346829
319706,7.800384
319707,7.7101197
319708,7.2733927
319711,7.374087
319712,7.902376
319713,7.620994
319714,7.2617025
319717,7.5915422
319718,7.4454646
319719,6.8115563
319724,7.2878337
319725,7.300522
319726,7.6650877
319729,7.6464076
319732,7.276719
319734,7.3168902
319735,7.6357512
319737,8.010252
319738,7.3834257
319739,7.0579205
319744,8.005992
319746,7.605582
319749,7.5356445
319750,7.3594747
319751,7.5432277
319758,7.419437
319759,6.938445
319760,7.5651727
319761,7.8074265
319763,7.295423
319765,7.675259
319766,7.5879617
319775,7.2456203
319776,7.0368214
319779,7.5568295
319780,7.3707013
319781,7.3496575
319782,7.3579206
319783,7.4729486
319785,7.5749364
319786,7.4554195
319788,7.4395404
319789,7.0137057
319793,7.8976707
319794,7.303348
319798,7.292436
319799,7.859129
319803,7.4150624
319809,7.4723306
319811,7.439491
319813,7.347894
319817,7.749906
319818,7.2872167
319820,7.2032094
319823,7.44026
319826,6.467811
319827,7.523069
319829,7.5293846
319830,7.5806694
319832,7.414285
319833,7.148635
319834,6.9195437
319835,7.705594
319838,7.206579
319839,7.6983976
319840,7.6622014
319843,7.3779864
319844,7.4673243
319845,7.3827515
319849,7.79981
319854,7.503918
319857,7.4119744
319858,7.268838
319859,7.731852
319862,7.2154636
319863,8.028008
319867,7.5141983
319868,7.390552
319870,7.0775824
319874,6.762028
319876,7.359767
319878,7.3235044
319879,7.08401
319880,7.145601
319884,7.004214
319885,7.8510814
319889,7.4617414
319890,7.692367
319891,7.0307765
319894,6.9138446
319895,7.476439
319898,7.49434
319901,7.096386
319902,7.522625
319903,7.659411
319906,7.021255
319908,7.349867
319909,7.0487747
319910,7.255277
319911,7.444304
319912,7.421986
319913,7.425551
319916,7.576916
319917,7.3454704
319919,7.3999276
319921,7.4937654
319926,7.6374955
319929,7.378409
319930,8.074187
319932,7.3966928
319936,7.426395
319938,7.059683
319939,7.415569
319942,7.2806005
319949,7.0780554
319955,7.4464664
319957,7.6358056
319960,7.349033
319961,7.4169064
319966,7.0934434
319967,7.596777
319977,7.4414053
319979,7.475968
319980,7.6498322
319981,7.662014
319982,7.529894
319984,7.762798
319987,7.1984124
319993,7.434998
319996,7.5088916
319997,7.3987646
319998,7.3130927
320004,6.8319845
320006,7.0809107
320007,7.698214
320009,7.3973446
320012,7.5349607
320013,7.4884686
320014,7.322659
320015,7.1507664
320016,7.306864
320018,8.454145
320020,7.5633664
320021,7.449545
320022,7.529027
320027,7.314176
320028,7.5292897
320031,6.9898596
320032,7.649006
320034,7.9604654
320038,7.0172796
320041,7.625262
320042,7.557912
320045,7.270189
320046,7.1274533
320047,7.774676
320050,7.664363
320051,7.9108367
320053,7.239546
320056,7.442728
320057,7.6063814
320059,7.5197096
320061,7.50387
320063,7.184951
320067,7.128477
320068,7.858471
320070,7.123116
320073,7.1923957
320075,7.4855857
320076,7.4591055
320078,7.359148
320079,7.194225
320082,7.5606155
320085,7.256805
320086,7.1129203
320089,7.822282
320090,7.5677924
320091,8.039244
320096,7.738503
320102,7.775465
320103,7.0047884
320106,7.0858026
320110,7.306643
320114,7.518476
320117,7.164192
320122,6.8877344
320124,7.417583
320125,6.880922
320126,7.965913
320127,7.1836796
320128,7.9571714
320129,7.380359
320130,7.1362844
320132,7.279835
320137,7.39416
320140,7.4590163
320147,7.0577116
320150,7.7834535
320154,7.2285457
320162,7.249938
320164,7.523698
320168,7.266653
320170,8.191048
320171,7.341247
320174,7.534995
320176,7.361301
320181,8.085065
320184,7.382209
320186,7.9667716
320187,8.088464
320193,7.6101427
320194,7.1720786
320195,7.3472543
320198,7.56111
320201,7.3615685
320202,7.691319
320211,7.3818545
320217,7.924762
320218,6.940815
320219,7.3246007
320220,7.1095185
320221,7.685292
320226,6.669616
320228,7.5869293
320230,7.3007207
320232,7.8085318
320233,7.569658
320235,7.7191596
320237,7.1126633
320238,7.335107
320239,7.127073
320249,7.024606
320250,7.8095403
320255,7.772316
320258,7.0944247
320259,7.604593
320260,7.2954006
320261,7.5155134
320264,7.5994225
320265,7.2509956
320268,7.0665183
320271,7.399006
320272,7.080022
320276,7.124868
320282,8.084971
320283,7.200794
320291,7.8857756
320293,7.15083
320294,7.5380077
320306,7.282086
320310,7.233607
320314,7.5997543
320320,7.5770035
320321,7.2597003
320322,7.7432914
320324,7.450649
320325,7.5044184
320327,7.620879
320336,7.4225297
320337,7.130984
320339,7.523549
320340,6.947744
320343,7.023926
320348,7.596784
320349,7.701724
320354,7.208876
320358,7.7387233
320359,7.3685966
320360,7.4642973
320361,7.2279544
320363,6.6831026
320365,7.170648
320369,7.2899685
320371,7.502817
320372,7.290399
320375,7.3829265
320380,6.919627
320386,7.3558803
320390,7.5042005
320394,7.3803606
320396,7.7769957
320400,7.3010325
320401,6.997835
320403,7.2268043
320406,7.6198325
320409,7.45963
320411,7.4314795
320412,7.7175245
320413,6.694115
320416,7.848309
320419,7.1173434
320424,7.848385
320425,6.7812657
320427,7.369146
320429,7.3830376
320432,7.4865994
320433,7.0538373
320435,7.7965837
320436,6.802775
320445,7.320096
320448,7.65319
320451,7.384823
320453,7.4460044
320457,7.56498
320460,7.4980774
320464,7.3180695
320466,7.371747
320467,7.3290863
320469,7.250699
320473,7.2449355
320474,7.598395
320476,7.5640607
320477,7.511261
320479,7.1989727
320480,7.525859
320482,6.998767
320485,7.1774826
320486,7.7322526
320489,7.484232
320493,7.6410313
320494,7.606552
320499,7.704605
320501,7.419269
320502,6.7188997
320511,7.5979805
320514,7.5398455
320518,7.3070374
320522,7.5051336
320524,7.2940054
320525,7.2838454
320534,7.4516253
320535,7.5116115
320537,6.9898367
320539,7.5787477
320541,7.5630946
320543,6.9258256
320547,7.42115
320548,7.415514
320549,7.6952305
320551,7.6899714
320552,7.868181
320553,7.87056
320554,7.228494
320555,7.269796
320558,7.4334655
320561,6.883375
320570,7.544136
320572,7.6903543
320581,7.2488093
320585,7.4216833
320589,7.6714926
320590,7.5422835
320591,7.1724586
320592,7.5939856
320602,7.3287067
320603,7.264105
320604,7.2043614
320610,7.2264223
320612,7.4214725
320616,7.5680957
320618,7.550754
320622,7.2016315
320623,7.877917
320628,7.3389196
320629,7.7380137
320630,7.172797
320635,7.331805
320642,7.4128
320646,6.970963
320658,7.6122656
320660,7.2116203
320662,7.5500093
320663,8.385782
320665,7.4864826
320666,7.5365944
320667,7.6451063
320668,7.769493
320672,7.6714597
320673,7.357486
320674,7.4103584
320675,7.1662164
320677,7.680229
320680,7.91992
320681,7.714623
320682,7.6823435
320685,7.6518655
320687,7.2459064
320688,7.258389
320690,7.2125173
320692,7.234349
320698,7.6059933
320699,7.307237
320701,7.642147
320702,6.9720287
320703,7.750129
320707,7.405277
320708,7.361927
320709,7.381476
320712,7.555502
320713,7.210906
320720,7.4879127
320722,7.6140084
320725,7.5186377
320726,7.134659
320732,7.3380632
320735,7.439075
